"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"sport","El Replicante","Teverga","pingalagua","8b","2018-07-05","Que ganas tenia de hacerla!!! Buenísima!!!!","Que ganas tenia de hacerla!!! Buenísima!!!!","","redpoint","spain",""
"sport","Luke Skywalker","Cuenca","piscinas","8b","2018-05-03","#2go               Brutal de buena y con un nombre chulísimo!!","#2go Brutal de buena y con un nombre chulísimo!!","","redpoint","spain",""
"sport","El lado más Oscuro","Buñol","carcalin","8b","2018-04-01","#2go               Muy buena vía!! para mi no cambia mucho de la primera reu a la segunda, pero gana mucho como vía, yo la quitaría... merece la pena un viaje para hacerla sin duda!!! Lastima el pegue a vista!!!","#2go Muy buena vía!! para mi no cambia mucho de la primera reu a la segunda, pero gana mucho como vía, yo la quitaría... merece la pena un viaje para hacerla sin duda!!! Lastima el pegue a vista!!!","","redpoint","spain",""
"sport","Las teorías de Lechuga","Cortes de Pallás","boveda","8b","2018-03-30","#2go","#2go","","redpoint","spain",""
"sport","Cortrex","Cortes de Pallás","boveda","8b","2018-03-29","#2go","#2go","","redpoint","spain",""
"sport","Muchi","Alquezar","catibian","8b","2018-02-27","#2go               Buena vía de Gonzalo!!! Justo antes del nevadon!!!","#2go Buena vía de Gonzalo!!! Justo antes del nevadon!!!","","redpoint","spain","Barcelona"
"sport","Thug Life","Drive by","","8b","2017-11-09","como me costo joder...","como me costo joder...","","redpoint","united states","Red River Gorge (KY)"
"sport","White Man's Shuffle","Motherlode","","8b","2017-11-06","#2go","#2go","","redpoint","united states","Red River Gorge (KY)"
"sport","Pequena estrella","Rodellar","piscineta","8b","2017-06-07","Ojalá fuera b+ pero no!! Buenísima vía!! El Segundo largo imposible de escalar, sucio y con una cuerda en medio!!","Ojalá fuera b+ pero no!! Buenísima vía!! El Segundo largo imposible de escalar, sucio y con una cuerda en medio!!","","onsight","spain",""
"sport","Los vividores","Los Meses","cueva la paja","8b","2017-05-16","#2go               Muy mojada!!","#2go Muy mojada!!","","redpoint","spain",""
"sport","402","Raco de les Tenebres","","8b","2017-05-06","3 pegues, buena","3 pegues, buena","","redpoint","spain","Margalef"
"sport","Ayante","Rodellar","la gran boveda","8b","2017-04-15","3p hace dos años, hoy al segundo, para mí 8b, retroruta de Salvatore, muy guapa pero olvidada","3p hace dos años, hoy al segundo, para mí 8b, retroruta de Salvatore, muy guapa pero olvidada","","redpoint","spain",""
"sport","Poco poco mala","Catedral","","8b","2017-03-18","#2go               Facililla para 8b pero muy buena","#2go Facililla para 8b pero muy buena","","redpoint","spain","Margalef"
"sport","Pepas malignas","Rodellar","la palomera","8b","2017-01-23","Buenisima vía, una joya del barranco!!!!","Buenisima vía, una joya del barranco!!!!","","redpoint","spain",""
"sport","Ferrerísmo","San Pelegrín","","8b","2017-01-03","#2go               R-1. Que poco le faltó a vista!!!!! Y que pena el resbalón en El Segundo pegue entrando a la R-2 (metro 48)!!! Sabor agridulce en una de las mejores vías de la sierra de Guara!!! Mil gracias Beto!!! Hay que rematar!!!!!","#2go R-1. Que poco le faltó a vista!!!!! Y que pena el resbalón en El Segundo pegue entrando a la R-2 (metro 48)!!! Sabor agridulce en una de las mejores vías de la sierra de Guara!!! Mil gracias Beto!!! Hay que rematar!!!!!","","redpoint","spain",""
"sport","Inflexión","San Pelegrín","las macetas","8b","2016-12-23","Impresionante vía del maestro Beto, 50 metrazos de calidad máxima!!! Siempre agradecido por todo lo que has hecho por la escalada en Aragón, dejándonos joyas como está!!","Impresionante vía del maestro Beto, 50 metrazos de calidad máxima!!! Siempre agradecido por todo lo que has hecho por la escalada en Aragón, dejándonos joyas como está!!","","onsight","spain",""
"sport","ultimátum","Rodellar","las ventanas del mascun","8b","2016-08-19","Mia y de Taus, muy buena, física y con ambiente!","Mia y de Taus, muy buena, física y con ambiente!","","redpoint","spain",""
"sport","Cada loco con su tema","Rodellar","piscineta","8b","2016-07-12","Buen día en piscineta!!! La cuerda de Octavio otra vez talismán!!!","Buen día en piscineta!!! La cuerda de Octavio otra vez talismán!!!","","onsight","spain",""
"sport","Freestyler","Purgatori","","8b","2016-05-15","","","","onsight","spain","Margalef"
"sport","Atomic fireball","Chocolate Factory","","8b","2016-04-30","#2go               Patinazo en el pegue a vista, una pena...","#2go Patinazo en el pegue a vista, una pena...","","redpoint","united states","Red River Gorge (KY)"
"sport","Super Charger","Drive by","","8b","2016-04-20","","","","redpoint","united states","Red River Gorge (KY)"
"sport","Reyes de nuestra locura","Santuario","","8b","2016-03-31","","","","redpoint","spain",""
"sport","Picos Pardos","Oliana","contrafort de rumbau","8b","2016-03-26","#2go","#2go","","redpoint","spain","Barcelona"
"sport","Codigo Norte","Santa Linya","cova gran","8b","2016-03-05","","","","onsight","spain","Barcelona"
"sport","Rasmia","Foz de zafrané","solarium","8b","2016-02-29","","","","onsight","spain",""
"sport","Turrón del duro","Alquezar","cuevas","8b","2016-02-24","","","","redpoint","spain","Barcelona"
"sport","Knuckleduster","Espadelles","","8b","2016-02-15","No esta mal pero podría ser muuuucho mejor, sobran muchas chapas y falta una reunión en condiciones, por favor, si se equipa una vía que se haga en condiciones y si no, mejor dejar el taladro en casa.","No esta mal pero podría ser muuuucho mejor, sobran muchas chapas y falta una reunión en condiciones, por favor, si se equipa una vía que se haga en condiciones y si no, mejor dejar el taladro en casa.","","redpoint","spain","Margalef"
"sport","Non Stop","Terradets","bruixes","8b","2015-12-29","Sabia que habia que coger un canto ""frágil"", buen octavo para cerrar el año!!!","Sabia que habia que coger un canto ""frágil"", buen octavo para cerrar el año!!!","","onsight","spain","Barcelona"
"sport","Democracia","Terradets","bruixes","8b","2015-09-20","#2go","#2go","","redpoint","spain","Barcelona"
"sport","Demencia Vinil","Calcena","cueva honda","8b","2015-09-05","","","","redpoint","spain",""
"sport","Escolopendra","Rodellar","gran boveda","8b","2015-08-03","Buena vía de Tony Lamprech a la izquierda de Minas Tirith, no se si esta hecha, yo creo que será 8b o así, quizá esta muy junta a las de al lado pero es buena y muy a bloque!! Un estilo diferente!","Buena vía de Tony Lamprech a la izquierda de Minas Tirith, no se si esta hecha, yo creo que será 8b o así, quizá esta muy junta a las de al lado pero es buena y muy a bloque!! Un estilo diferente!","","redpoint","spain",""
"sport","Grisou","Rodellar","ventanas","8b","2015-06-27","Muchos cantos rotos y un paso que joder!!! Menos mal que subió Kimi a demostrarme como se hacía que si no aun estoy probando!!!","Muchos cantos rotos y un paso que joder!!! Menos mal que subió Kimi a demostrarme como se hacía que si no aun estoy probando!!!","","redpoint","spain",""
"sport","Maskoking","Rodellar","cueva de los cazadores","8b","2015-06-13","Lástima que hice la primera parte hace diez años, hoy a vista entera!! Muy buena vía de los good!!!,","Lástima que hice la primera parte hace diez años, hoy a vista entera!! Muy buena vía de los good!!!,","","redpoint","spain",""
"sport","Mas cara que espalda","Cuenca","rincon de la ermita","8b","2015-04-05","me cago en  el ultimo mono!!!!!","me cago en el ultimo mono!!!!!","","onsight","spain",""
"sport","Dogma","El pati","","8b","2014-12-05","#2go               Un día agri-dulce...","#2go Un día agri-dulce...","","redpoint","spain","Siurana"
"sport","Surprise","Otiñar","cueva","8b","2014-11-18","#2go               Patinazo arriba a vista!
Facilita para el grado","#2go Patinazo arriba a vista! Facilita para el grado","","redpoint","spain",""
"sport","La poten","Villanueva del Rosario","chilam balam","8b","2014-10-25","4p. mejor de lo que parece desde el suelo, sera el primer 8b de una gran escaladora...","4p. mejor de lo que parece desde el suelo, sera el primer 8b de una gran escaladora...","","redpoint","spain",""
"sport","Súper manolisima","Foz de zafrané","cueva","8b","2014-10-04","#FA                Buena vía, de Manolo y Óscar, la ponzo no fire!!!","#FA Buena vía, de Manolo y Óscar, la ponzo no fire!!!","","redpoint","spain",""
"sport","jm president des Tamalou","Bielsa","foz de la canal","8b","2014-08-30","#FA                Buenisima vía del Presi, diferente al resto!! Bonito baile de pies sobre un cristal!!!!","#FA Buenisima vía del Presi, diferente al resto!! Bonito baile de pies sobre un cristal!!!!","","redpoint","spain",""
"sport","Hold Fast","Campo","la ola","8b","2014-08-05","#FA                Second go, Misma edad, mismo grado y misma categoría de Ruton la primera vía que se ha equipado Bada, al igual que mi primera vía, ha empezado con muy buen pie!!! Sigue así!!! Equipando pepinos como este!!!","#FA Second go, Misma edad, mismo grado y misma categoría de Ruton la primera vía que se ha equipado Bada, al igual que mi primera vía, ha empezado con muy buen pie!!! Sigue así!!! Equipando pepinos como este!!!","","redpoint","spain",""
"sport","Lori","San martin de vald'onsera","","8b","2014-06-12","","","","redpoint","spain",""
"sport","Man of Steel","Local","","8b","2014-04-19","#FA                De las mejores de Marga sin duda!!!
Vicent maestro!!","#FA De las mejores de Marga sin duda!!! Vicent maestro!!","","onsight","spain","Margalef"
"sport","La ruta del sol","Santa Linya","cova gran","8b","2014-03-02","esta es de las buenas","esta es de las buenas","","onsight","spain","Barcelona"
"sport","La mare del tano","Santa Linya","cova gran","8b","2014-02-15","3 pegues Fantástica vía!!","3 pegues Fantástica vía!!","","redpoint","spain","Barcelona"
"sport","Pa su puta madre","Espadelles","","8b","2013-11-30","#FA                2 pegues, de las mejores vías de Mragalef sin duda","#FA 2 pegues, de las mejores vías de Mragalef sin duda","","redpoint","spain","Margalef"
"sport","The number of the beast","Otiñar","","8b","2013-11-03","#2go","#2go","","redpoint","spain",""
"sport","El coleccionista de pasos R2","Otiñar","principal","8b","2013-11-01","","","","onsight","spain",""
"sport","Colosal","Foz de zafrané","cueva","8b","2013-09-10","#FA                Buena vía de Oscar, ahora a catar el segundo largo y a equipar el tercero!!!","#FA Buena vía de Oscar, ahora a catar el segundo largo y a equipar el tercero!!!","","redpoint","spain",""
"sport","Le chirurgien du crépuscule","Céüse","demi lune c8b9e","8b","2013-07-16","3 pegues","3 pegues","","redpoint","france","Provence"
"sport","Radote jolie pépère","Céüse","demi lune c8b9e","8b","2013-07-16","#2go","#2go","","redpoint","france","Provence"
"sport","Ixeia","Rodellar","las ventanas del mascun","8b","2013-06-07","#2go               Muy buena pero imposible 8b+...","#2go Muy buena pero imposible 8b+...","","redpoint","spain",""
"sport","Viernes 13 Buena Suerte","Rodellar","las ventanas del mascun","8b","2013-06-04","#2go               No se si sera  8b, es buena pero quizas ya hay demasiadas en las ventanas no?? No hace fanta equipar todos los espacios...","#2go No se si sera 8b, es buena pero quizas ya hay demasiadas en las ventanas no?? No hace fanta equipar todos los espacios...","","redpoint","spain",""
"sport","Directa DBM","Catedral","","8b","2013-04-23","3p. a la izq de Beautyful people","3p. a la izq de Beautyful people","","redpoint","spain","Margalef"
"sport","Siroco","Escalete","muro del fondo","8b","2013-04-09","8a+/b?? para mí 8b redondo!! y vaya con el 8b!! brutal como todas las del muro!1 Doblete con el Morenín!! que buen día!!","8a+/b?? para mí 8b redondo!! y vaya con el 8b!! brutal como todas las del muro!1 Doblete con el Morenín!! que buen día!!","","onsight","spain",""
"sport","Pati pa mi","El pati","","8b","2013-04-03","#2go","#2go","","redpoint","spain","Siurana"
"sport","Cronica","L'olla","","8b","2013-04-01","3 pegues","3 pegues","","redpoint","spain","Siurana"
"sport","Ramadan","Siuranella Est","","8b","2013-03-21","","","","onsight","spain","Siurana"
"sport","Zona 0","El pati","","8b","2013-03-12","buena","buena","","redpoint","spain","Siurana"
"sport","Rocaïna Dura","Espadelles","","8b","2012-12-09","Será una clásica!! muy buena!!","Será una clásica!! muy buena!!","","redpoint","spain","Margalef"
"sport","Marroncita","Oliana","contrafort de rumbau","8b","2012-11-18","casi lo único que se pudo escalar...","casi lo único que se pudo escalar...","","redpoint","spain","Barcelona"
"sport","Resident evil","Huesca","","8b","2012-07-12","#FA                2 pegues, increíble vía del maestro,fanática en un sitio donde no son fanáticas!! ja","#FA 2 pegues, increíble vía del maestro,fanática en un sitio donde no son fanáticas!! ja","","redpoint","spain",""
"sport","Ganja time","Rodellar","gran boveda","8b","2012-06-09","en la guía 8b/b+, creo que la barra se le puede quitar, buena","en la guía 8b/b+, creo que la barra se le puede quitar, buena","","redpoint","spain",""
"sport","Bud Spencer","La catedral","","8b","2012-04-17","","","","onsight","spain","Margalef"
"sport","Ayatollah","Catedral","","8b","2012-03-18","Buena de Vicent, vamos Vicent con ilusión!!!!","Buena de Vicent, vamos Vicent con ilusión!!!!","","onsight","spain","Margalef"
"sport","Salmorra","Espadelles","","8b","2012-03-05","","","","onsight","spain","Margalef"
"sport","Apreté como nunca, fracasé como siempre","Catedral","","8b","2012-03-01","#2go","#2go","","redpoint","spain","Margalef"
"sport","Xiketeta","Catedral","","8b","2012-02-26","#2go","#2go","","redpoint","spain","Margalef"
"sport","Olympos Games","Geyik bayiri","sarkit","8b","2012-01-02","#2go               caida a vista en el último canto, jodeeerrrrrr","#2go caida a vista en el último canto, jodeeerrrrrr","","redpoint","turkey",""
"sport","King connection","Geyik bayiri","trebenna west","8b","2011-12-31","este si joder!!!","este si joder!!!","","onsight","turkey",""
"sport","Luke Skywalker","Geyik bayiri","sarkit","8b","2011-12-29","#2go               A vista con la reu en la cara!!!","#2go A vista con la reu en la cara!!!","","redpoint","turkey",""
"sport","La montaña mágica","Chulilla","el balconcito","8b","2011-11-11","","","","onsight","spain",""
"sport","El mañaneo","Finestra","","8b","2011-10-11","","","","redpoint","spain","Margalef"
"sport","Cubata chupito 3 euros","Finestra","","8b","2011-10-09","","","","redpoint","spain","Margalef"
"sport","Just married","Bielsa","foz de la canal","8b","2011-09-28","","","","redpoint","spain",""
"sport","Tilt","Bielsa","foz de la canal","8b","2011-09-11","#2go","#2go","","redpoint","spain",""
"sport","Highway 42","Bielsa","foz de la canal","8b","2011-09-10","","","","onsight","spain",""
"sport","Un peu de rési dans ce monde de brutes","Bielsa","foz de la canal","8b","2011-07-24","3 go, buenísima","3 go, buenísima","","redpoint","spain",""
