"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"boulder","Mínimo corrupto","Tamajon","","8A","2018-06-26","#FA                Me equivoqué y empecé más a la derecha pero vamos es lo duro es el corrupto.","#FA Me equivoqué y empecé más a la derecha pero vamos es lo duro es el corrupto.","","redpoint","spain",""
"boulder","The foxes out control","Tamajon","","8A","2018-06-26","4 pegues. con el metodo nuevo quizas 7c+ pero no se... un poco de resis!","4 pegues. con el metodo nuevo quizas 7c+ pero no se... un poco de resis!","","redpoint","spain",""
"boulder","Pronto estaré contigo","Tamajon","google earth","8A","2018-06-26","dos movimientos dinamicos de pillarle el rollo. 7c+/8a yo creo.","dos movimientos dinamicos de pillarle el rollo. 7c+/8a yo creo.","","redpoint","spain",""
"boulder","Cocoon sit","Tamajon","","8A","2018-06-25","Bien morfo y para mi le cambia el empezar colocado a empezar sit y entrar descolocado. 7c+/8a?","Bien morfo y para mi le cambia el empezar colocado a empezar sit y entrar descolocado. 7c+/8a?","","redpoint","spain",""
"boulder","Los hermanos cabezones sit","Colmenar","","8A","2018-04-11","#FA                De sentado añandiendole unos pasos duros. Entre 7c+ y 8a.","#FA De sentado añandiendole unos pasos duros. Entre 7c+ y 8a.","","redpoint","spain",""
"boulder","El mundo de sofia","Navalosa","el callejon","8A","2018-02-15","sit. Siempre pasaba y se me caia la baba... hoy tocaba!","sit. Siempre pasaba y se me caia la baba... hoy tocaba!","","redpoint","spain","Madrid"
"boulder","El talador sit","La Pedriza","","8A","2018-01-28","sit. brutal de bueno! Las yemas al rojo vivo...","sit. brutal de bueno! Las yemas al rojo vivo...","","redpoint","spain",""
"boulder","Gorila","La Pedriza","","8A","2018-01-22","2 días. Con el metodo mulero bastante más facil que el normal, ademas apto para bajitos. Buen apretón!","2 días. Con el metodo mulero bastante más facil que el normal, ademas apto para bajitos. Buen apretón!","","redpoint","spain",""
"boulder","Travesia","Rodellar","","8A","2017-08-16","Empieza en alibaba y termina donde el osito de peluche. 7c+/8a","Empieza en alibaba y termina donde el osito de peluche. 7c+/8a","","redpoint","spain",""
"boulder","Bello Fat to Fit","La Granja","valsain","8A","2017-07-01","me costo ver metodos... apunto de sacarlo yendo por las regles, pero luego se me ocurrio pillar el filo del final de la bellota y abrirte al otro lado. Raro y morfo. Por las regles 8a sin duda, pero como yo lo hice igual menos (7c+?).","me costo ver metodos... apunto de sacarlo yendo por las regles, pero luego se me ocurrio pillar el filo del final de la bellota y abrirte al otro lado. Raro y morfo. Por las regles 8a sin duda, pero como yo lo hice igual menos (7c+?).","","redpoint","spain",""
"boulder","La hora de las regletas","El Vellon","","8A","2017-03-05","#FA                Gran invención de Sergio! que consiste en hacer ""la travesía de las regletas"" (que es algo más facil de 8a) y salir del tiri por ""la hora de fantasmas"". Creo que todo junto es un 8a de vía, no una trave ni un boulder, pero tengo un buen lio jaja. Así se consigue transformar un día malo de lluvia en un día divertido con algún que otro encadene!
pd: casi me caigo reposando despues de la trave por reirme y por hacerme el nudo con una mano jaja.","#FA Gran invención de Sergio! que consiste en hacer ""la travesía de las regletas"" (que es algo más facil de 8a) y salir del tiri por ""la hora de fantasmas"". Creo que todo junto es un 8a de vía, no una trave ni un boulder, pero tengo un buen lio jaja. Así se consigue transformar un día malo de lluvia en un día divertido con algún que otro encadene! pd: casi me caigo reposando despues de la trave por reirme y por hacerme el nudo con una mano jaja.","","redpoint","spain","Madrid"
"boulder","La quilla","La Cabrera","deforestacion","8A","2017-02-20","me han dicho que esto es un proyecto de 8a, y asi me ha parecido! No se ni siquiera si hay ascenso o que... solo se que me deje la vida en la salida musgosa y que me he dejado una yema jaja. Esta bajando la trave deforestacion.","me han dicho que esto es un proyecto de 8a, y asi me ha parecido! No se ni siquiera si hay ascenso o que... solo se que me deje la vida en la salida musgosa y que me he dejado una yema jaja. Esta bajando la trave deforestacion.","","redpoint","spain",""
"boulder","M10","Torrelodones","","8A","2017-01-28","Que bien!! Un día que le di bien de pegues con un tacto pesimo, y hoy al primero!! Esto era 7c que empiza en ruiseñor y sale por la izq, pero partio la pieza y ahora cambia toda la secuencia, creo que no lo ha hecho nadie, para mi un buen 8a/+.","Que bien!! Un día que le di bien de pegues con un tacto pesimo, y hoy al primero!! Esto era 7c que empiza en ruiseñor y sale por la izq, pero partio la pieza y ahora cambia toda la secuencia, creo que no lo ha hecho nadie, para mi un buen 8a/+.","","redpoint","spain","Madrid"
"boulder","Cosmos","Unknown Crag","","8A","2017-01-02","Mitico que es obligatorio hacer! Me a costado coger el gesto de coordinar las dos manos al canto final, y una vez que consigues meterle las dos manos no te vas ni aun queriendo!","Mitico que es obligatorio hacer! Me a costado coger el gesto de coordinar las dos manos al canto final, y una vez que consigues meterle las dos manos no te vas ni aun queriendo!","","redpoint","spain","Albarracín"
"boulder","far west","La Pedriza","","8A","2016-12-08","Uno de los mejores bloques que he escalado nunca!! Gracias a ese flash de anita, aunque al final hayan sido unos 8 pegues... Arriba apretada total sin saber como iba.","Uno de los mejores bloques que he escalado nunca!! Gracias a ese flash de anita, aunque al final hayan sido unos 8 pegues... Arriba apretada total sin saber como iba.","","redpoint","spain",""
"boulder","roconeros","Torrelodones","","8A","2016-12-07","antes era 7c+ pero ahora con la pieza rota sera 8a o 8a/+. Apunto de tener un magnifico día...","antes era 7c+ pero ahora con la pieza rota sera 8a o 8a/+. Apunto de tener un magnifico día...","","redpoint","spain","Madrid"
"boulder","L'Autist extension","Torrelodones","la travesia","8A","2016-11-30","empieza en el autista y haces la trave a la izq. Pasos bastante chulos y divertidos, saque los pasos sueltos y luego al 2ºpegue. Puede que sea 7c+ aunque igual se me a dado bien... Como siempre, con un craspad! jeje","empieza en el autista y haces la trave a la izq. Pasos bastante chulos y divertidos, saque los pasos sueltos y luego al 2ºpegue. Puede que sea 7c+ aunque igual se me a dado bien... Como siempre, con un craspad! jeje","","redpoint","spain","Madrid"
"boulder","Tnt","Tamajon","cueva potencia","8A","2016-10-29","Uno de los bloque más duros que he hecho!! Me ha costado encontrar mi metodo...","Uno de los bloque más duros que he hecho!! Me ha costado encontrar mi metodo...","","redpoint","spain",""
"boulder","Fobia","Tamajon","cueva del potencia","8A","2016-10-29","de tirar de bidedos y de fuerza de tendon. Se me a dado bien y me cuesta opinar sobre el grado...","de tirar de bidedos y de fuerza de tendon. Se me a dado bien y me cuesta opinar sobre el grado...","","redpoint","spain",""
"boulder","Tolmojoncito","Tamajon","tolmojon","8A","2016-10-27","Creo que es mi boulder mas duro. Ahora al sit!","Creo que es mi boulder mas duro. Ahora al sit!","","redpoint","spain",""
"boulder","Iberia","Navalosa","campanitas","8A","2016-09-23","vaya triplete con sergio y el socio!! de coordinar y de gesto. Hoy si fue, 2m 55cm de lance!!","vaya triplete con sergio y el socio!! de coordinar y de gesto. Hoy si fue, 2m 55cm de lance!!","","redpoint","spain","Madrid"
"boulder","Ars Magna","Tamajon","cueva de potencia","8A","2016-03-18","inversa de ""spirant"", entre 7c+ y 8a creo yo. Para pillar bien de resis jeje","inversa de ""spirant"", entre 7c+ y 8a creo yo. Para pillar bien de resis jeje","","redpoint","spain",""
"boulder","The wendigo","Burguillo","la rinconada","8A","2015-12-24","Increible bloque del Luisillo. Lo hago tras dos sesiones de yemas al jerez jaja. Muy bueno!! regles pequeñas, dinámicos y salida picantita. Puede ser 7c+/8a","Increible bloque del Luisillo. Lo hago tras dos sesiones de yemas al jerez jaja. Muy bueno!! regles pequeñas, dinámicos y salida picantita. Puede ser 7c+/8a","","redpoint","spain","Madrid"
"boulder","Calígula sit","La Pedriza","","7C+","2020-02-26","Muy bonito con un primer paso morfo que me costó.","Muy bonito con un primer paso morfo que me costó.","","redpoint","spain",""
"boulder","Dragon Rojo","Unknown Crag","","7C+","2019-12-09","#2go               Ha roto! Entre 7c/+ y 7c+ no se. Muy muy bueno aunque qué pena caerme al flash echándole al borde de arriba...","#2go Ha roto! Entre 7c/+ y 7c+ no se. Muy muy bueno aunque qué pena caerme al flash echándole al borde de arriba...","","redpoint","spain","Albarracín"
"boulder","desesperanza","Albarracín","","7C+","2019-11-30","Algo asi entre 7c y 7c+ que sale por la placa. muy bonito.","Algo asi entre 7c y 7c+ que sale por la placa. muy bonito.","","redpoint","spain",""
"boulder","El covacho gallego","Castillo de bayuela","la clinica","7C+","2019-11-15","Apretón! 7c+ o 7c+/8a de lo que le den un flash nunca te enteras... Pero es brutal y me quedo con eso!","Apretón! 7c+ o 7c+/8a de lo que le den un flash nunca te enteras... Pero es brutal y me quedo con eso!","","flash","spain",""
"boulder","Tol cuervo","Tamajon","","7C+","2019-10-02","#FA                Muy buena combo pero ni idea del grado he repetido mucho lo de abajo del tolmojon. 7c+? 7c+/8a?","#FA Muy buena combo pero ni idea del grado he repetido mucho lo de abajo del tolmojon. 7c+? 7c+/8a?","","redpoint","spain",""
"boulder","Trav trompetas de hanson","Becerril de la Sierra","","7C+","2019-05-19","Muy bueno más dura que a izquierdas sobre 7c+ raruno. Puto calor!","Muy bueno más dura que a izquierdas sobre 7c+ raruno. Puto calor!","","redpoint","spain",""
"boulder","zarzapellejo supersit","Zarzalejo","","7C+","2019-03-26","#FA                Desde los cantos que pisas para la trave sobre 7c/+ muy bruto y con tacto malisimo.","#FA Desde los cantos que pisas para la trave sobre 7c/+ muy bruto y con tacto malisimo.","","redpoint","spain","Madrid"
"boulder","Yumeira sit","Mallorca","","7C+","2019-03-07","#FA                7c/+ con rodillas","#FA 7c/+ con rodillas","","redpoint","spain",""
"boulder","Las 9 revelaciones","Zarzalejo","","7C+","2019-03-04","Brutal lástima haber hecho el mundo y joderme el flash... Lo mejor de lo mejor!","Brutal lástima haber hecho el mundo y joderme el flash... Lo mejor de lo mejor!","","redpoint","spain","Madrid"
"boulder","The named and graded","Campisábalos","","7C+","2019-03-01","Muy bruto en unos 4-5 pegues","Muy bruto en unos 4-5 pegues","","redpoint","spain",""
"boulder","Retrodilla extensión","Cuenca","","7C+","2019-02-02","#FA                Bueno aunque eliminatorio sobre 7c+","#FA Bueno aunque eliminatorio sobre 7c+","","redpoint","spain",""
"boulder","La Decima Revelacion","La Pedriza","","7C+","2019-01-27","Blocon sobre 7c+ supongo. Pegazo y clavando el flash","Blocon sobre 7c+ supongo. Pegazo y clavando el flash","","flash","spain",""
"boulder","Control machete","El Escorial","","7C+","2019-01-15","Muy bueno! 7c/+","Muy bueno! 7c/+","","redpoint","spain","Madrid"
"boulder","Osteogenesis imperfecta","Unknown Crag","","7C+","2018-12-08","Muy muy bueno! Hasta que encuentras el método.","Muy muy bueno! Hasta que encuentras el método.","","redpoint","spain","Albarracín"
"boulder","pinturas buldestres","Unknown Crag","","7C+","2018-12-07","De lo mejor que he hecho!","De lo mejor que he hecho!","","redpoint","spain","Albarracín"
"boulder","La piramide de arena direct","Zarzalejo","","7C+","2018-12-02","Hasta que encontré el metodo. Para mi 7c+.","Hasta que encontré el metodo. Para mi 7c+.","","redpoint","spain","Madrid"
"boulder","N.N.","Tamajon","","7C+","2018-09-25","Empieza en el metodo pero pillando una regle de izq en el techo y abrirte. buena combo! creo que segundo ascenso despues de broncano. 7c/+","Empieza en el metodo pero pillando una regle de izq en el techo y abrirte. buena combo! creo que segundo ascenso despues de broncano. 7c/+","","redpoint","spain",""
"boulder","N.N.","Tamajon","","7C+","2018-09-19","Uno en el fondo del arco. Era 7b+ pero partió un canto ahora 7c+ aprox... Lo hice sin salir porque está con ramas y me ha partido un canto!!","Uno en el fondo del arco. Era 7b+ pero partió un canto ahora 7c+ aprox... Lo hice sin salir porque está con ramas y me ha partido un canto!!","","redpoint","spain",""
"boulder","David Guetto","Tamajon","","7C+","2018-09-09","Muy raro al principio cuando pruebas, me ha costado pegues averiguar toda la secuencia... Aunque luego cuando sale, sale facil.","Muy raro al principio cuando pruebas, me ha costado pegues averiguar toda la secuencia... Aunque luego cuando sale, sale facil.","","redpoint","spain",""
"boulder","Cocoon","Tamajon","potencia hidrogenada","7C+","2018-06-25","Morfo y para mi bien duro.","Morfo y para mi bien duro.","","redpoint","spain",""
"boulder","El egoista","La Pedriza","","7C+","2018-06-12","Brutal que no se hace pero es buenisimo, aunque bien morfo.","Brutal que no se hace pero es buenisimo, aunque bien morfo.","","redpoint","spain",""
"boulder","Dream for life","San Martín De Valdeiglesias","","7C+","2018-02-16","Brutal! Un dinámico con tronchada de regles.","Brutal! Un dinámico con tronchada de regles.","","redpoint","spain",""
"boulder","Operación Rebaño","Navalosa","campanitas","7C+","2018-02-15","7c/+ tecnico de pies y de tronchar regles pequeñas.","7c/+ tecnico de pies y de tronchar regles pequeñas.","","redpoint","spain","Madrid"
"boulder","N.N.","El Escorial","","7C+","2018-01-31","No se cual es ni si esta hecho, es uno que esta subiendo por el monstruo. empieza en dos patatas sentado y con un talon a la dere tirarse a un plano y luego una placa fácil brutal sin manos. Entre 7c+ y 8a.","No se cual es ni si esta hecho, es uno que esta subiendo por el monstruo. empieza en dos patatas sentado y con un talon a la dere tirarse a un plano y luego una placa fácil brutal sin manos. Entre 7c+ y 8a.","","redpoint","spain","Madrid"
"boulder","Sharmatico","La Pedriza","","7C+","2018-01-28","versión directo. 3 pegues.","versión directo. 3 pegues.","","redpoint","spain",""
"boulder","White widow","Colmenar","","7C+","2017-12-02","Dios que buena es!! Se me ha atravesado el ultimo paso de abrirte al canto porque se me quedaba el pie una de cada 100 veces. Entorno al 7c+ y 8a creo que estará pero raro de graduar porque para bajitos es mucho más duro...","Dios que buena es!! Se me ha atravesado el ultimo paso de abrirte al canto porque se me quedaba el pie una de cada 100 veces. Entorno al 7c+ y 8a creo que estará pero raro de graduar porque para bajitos es mucho más duro...","","redpoint","spain",""
